id,type,subject,nation,region,province,city,conservation_org,collection,inventory_id,author,measure_height,measure_length,measure_unit,materials,conservation_status,conservation_status_desc,description,notes,acquisition_type,acquisition_resp,acquisition_date,acquisition_place,property,path_image_verso,path_image_recto,begin_date,end_date
232038,disegno,"Veduta notturna del cortile e retro dell'osteria della Pagnocca, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani ,219606 Album 10 bis - tav. 41,Liverani Romolo,32,"45,4",cm.,carta/ matita/ china acquerellata,buono,Lacune lungo la piegatura verticale integrate con interventi di velatura. Conservato ripiegato.,"L'iscrizione relativa a questo disegno si trova sulla tavola precedente e lo definisce: cortile della casa della parrocchia di S. Croce della Commenda come si trova nel 1866, ora osteria della Pagnocca.","L'album al quale appartiene il presente disegno è slegato ed è costituito da 30 fogli con 51 disegni a matita, a penna, a penna acquarellata di formato diverso: nn. 1-3 di cm 27,2 x 21, nn. 3-4 di cm 35 x 26, nn. 5-14 di cm 54 x 41,5, nn. 15-40 di cm 27 x 21, n. 41 di cm 45 x 32, n. 42 di cm 27,5 x 21, n. 43 di cm 32 x 14, nn. 44-48 di cm 27,5 x 21, n. 49 di cm 26,5 x 40, n. 50 di cm 26,5 x 38,5, n. 51 di cm 42,5 x 27,5. Fu acquistato presso la libreria Tonini di Ravenna nel 1991 grazie al contributo della Banca del Monte e Cassa di risparmio di Faenza. Comprende vedute di Faenza e dintorni (Sarna, Ceparano, S. Mamante, Montefortino, Oriolo, Basiago, Rivalta, Castel Raniero, Marzeno) con date comprese tra il 1843 ed il 1866. Spiccano per particolare sensibilità grafica e scioltezza del ductus i disegni a matita (nn. 5-14) che documentano la rovina del ponte in seguito alla piena del Lamone e confermano le qualità di Romolo Liverani.",acquisto,Libreria Tonini,1985,Ravenna,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav41-219606-album10bis-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav41-219606-album10bis-v.jpg,1843,1866
232049,disegno,"Cortiletto nella casa dei signori Zauli Naldi detta Casa Vecchia, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani ,219611 Album 10 bis - tav. 48,Liverani Romolo,21,"27,4",cm.,carta/ matita/ china acquerellata,buono,Lacune lungo il margine destro con interventi di velatura. ,"L'iscrizione si trova sulla tavola precedente e lo definisce: cortiletto nella casa dei signori conti Zauli Naldi detta Casa Vecchia che fu da loro abbandonata nel 1830 per venire nella Pagnotta o Casa Piazza, 1896.","L'album al quale appartiene il presente disegno è slegato ed è costituito da 30 fogli con 51 disegni a matita, a penna, a penna acquarellata di formato diverso: nn. 1-3 di cm 27,2 x 21, nn. 3-4 di cm 35 x 26, nn. 5-14 di cm 54 x 41,5, nn. 15-40 di cm 27 x 21, n. 41 di cm 45 x 32, n. 42 di cm 27,5 x 21, n. 43 di cm 32 x 14, nn. 44-48 di cm 27,5 x 21, n. 49 di cm 26,5 x 40, n. 50 di cm 26,5 x 38,5, n. 51 di cm 42,5 x 27,5. Fu acquistato presso la libreria Tonini di Ravenna nel 1991 grazie al contributo della Banca del Monte e Cassa di risparmio di Faenza. Comprende vedute di Faenza e dintorni (Sarna, Ceparano, S. Mamante, Montefortino, Oriolo, Basiago, Rivalta, Castel Raniero, Marzeno) con date comprese tra il 1843 ed il 1866. Spiccano per particolare sensibilità grafica e scioltezza del ductus i disegni a matita (nn. 5-14) che documentano la rovina del ponte in seguito alla piena del Lamone e confermano le qualità di Romolo Liverani.",acquisto,Libreria Tonini,1985,Ravenna,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav48-219611-album10bis-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav48-219611-album10bis-v.jpg,1843,1866
205728,disegno,Veduta della Rocca di Brisighella.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,"218867 Album 2 - tav. 73, dis. 105",Liverani Romolo,"21,5","15,5",cm.,carta/ penna/ acquarello,discreto,Piccole lacune ed indebolimenti lungo i margini laterali e nella zona inferiore del disegno. Macchiato lungo il lato sinistro a causa del nastro adesivo (ora asportato) utilizzato per tenerlo adeso al passe-par-tout. Altre macchie causate da frammenti di nastro adesivo (anch'essi ora rimossi) in corrispondenza del lato superiore.,,"Il disegno appartiene ad un album sciolto, composto da 228 tavole di cm. 22 x 15,5, con disegni a penna acquarellati in grigio; poiché alcune tavole comprendono diversi soggetti, i disegni sommano in totale a 275. I soggetti sono di genere teatrale, sia specificamente per melodrammi e commedie, sia per scene di genere: alcuni sono tratti da stampe ma finalizzati all'esercitazione su un repertorio di immagini e fonti per soggetti teatrali. Si fa eccezione per alcuni precisi nuclei di vedute: Recanati e dintorni (n. 2-9; 59-64), Brisighella (n. 72-94), Castel Bolognese e dintorni (n. 94-104). Le note di Liverani si riferiscono all'utilizzo di alcuni disegni per lavori realizzati tra il 1838 e il 1843.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/218867-album2-tav73-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_02/218867-album2-tav73-v.jpg,1830,1840
205730,disegno,Veduta della Rocca di Brisighella fra le due porte d'entrata.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,"218868 Album 2 - tav. 74, dis. 106",Liverani Romolo,"21,5","15,5",cm.,carta/ penna/ acquarello,mediocre,"Lacune ed indebolimenti lungo i margini ed in corrispondenza dei segni più evidenti di inchiostro, rappezzati con carta incollata al verso. Macchiato lungo il lato sinistro a causa del nastro adesivo (ora asportato) utilizzato per tenerlo adeso al passe-par-tout. ",,"Il disegno appartiene ad un album sciolto, composto da 228 tavole di cm. 22 x 15,5, con disegni a penna acquarellati in grigio; poiché alcune tavole comprendono diversi soggetti, i disegni sommano in totale a 275. I soggetti sono di genere teatrale, sia specificamente per melodrammi e commedie, sia per scene di genere: alcuni sono tratti da stampe ma finalizzati all'esercitazione su un repertorio di immagini e fonti per soggetti teatrali. Si fa eccezione per alcuni precisi nuclei di vedute: Recanati e dintorni (n. 2-9; 59-64), Brisighella (n. 72-94), Castel Bolognese e dintorni (n. 94-104). Le note di Liverani si riferiscono all'utilizzo di alcuni disegni per lavori realizzati tra il 1838 e il 1843.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/218868-album2-tav74-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_02/218868-album2-tav74-v.jpg,1830,1840
205731,disegno,Veduta interna della Torre piccola della Rocca di Brisighella all'ultimo piano.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,"218869 Album 2 - tav. 75, dis. 107",Liverani Romolo,"15,5","21,5",cm.,carta/ penna/ acquarello,buono,Macchiato lungo il lato sinistro a causa del nastro adesivo (ora asportato) utilizzato per tenerlo adeso al passe-par-tout. ,,"Il disegno appartiene ad un album sciolto, composto da 228 tavole di cm. 22 x 15,5, con disegni a penna acquarellati in grigio; poiché alcune tavole comprendono diversi soggetti, i disegni sommano in totale a 275. I soggetti sono di genere teatrale, sia specificamente per melodrammi e commedie, sia per scene di genere: alcuni sono tratti da stampe ma finalizzati all'esercitazione su un repertorio di immagini e fonti per soggetti teatrali. Si fa eccezione per alcuni precisi nuclei di vedute: Recanati e dintorni (n. 2-9; 59-64), Brisighella (n. 72-94), Castel Bolognese e dintorni (n. 94-104). Le note di Liverani si riferiscono all'utilizzo di alcuni disegni per lavori realizzati tra il 1838 e il 1843.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/218869-album2-tav75-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_02/218869-album2-tav75-v.jpg,1830,1840
205732,disegno,Veduta della Rocca di Brisighella.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,"218870 Album 2 - tav. 76, dis. 108",Liverani Romolo,"15,5","21,5",cm.,carta/ penna/ acquarello,buono,"Lacune lungo il margine inferiore. Macchiato lungo il lato sinistro a causa del nastro adesivo (ora asportato) utilizzato per tenerlo adeso al passe-par-tout. Visibile in testa al disegno l'iscrizione riportata sul verso, a causa dell'inchiostro aggressivo.",,"Il disegno appartiene ad un album sciolto, composto da 228 tavole di cm. 22 x 15,5, con disegni a penna acquarellati in grigio; poiché alcune tavole comprendono diversi soggetti, i disegni sommano in totale a 275. I soggetti sono di genere teatrale, sia specificamente per melodrammi e commedie, sia per scene di genere: alcuni sono tratti da stampe ma finalizzati all'esercitazione su un repertorio di immagini e fonti per soggetti teatrali. Si fa eccezione per alcuni precisi nuclei di vedute: Recanati e dintorni (n. 2-9; 59-64), Brisighella (n. 72-94), Castel Bolognese e dintorni (n. 94-104). Le note di Liverani si riferiscono all'utilizzo di alcuni disegni per lavori realizzati tra il 1838 e il 1843.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/218870-album2-tav76-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_02/218870-album2-tav76-v.jpg,1830,1840
205733,disegno,Veduta del voltone che mette alla chiesa del Suffragio di Brisighella.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,"218871 Album 2 - tav. 77, dis. 109",Liverani Romolo,"15,5","21,5",cm.,carta/ penna/ acquarello,discreto,Lacune e strappi lungo i margini. Macchiato lungo il lato superiore a causa del nastro adesivo (ora asportato) utilizzato per tenerlo adeso al passe-par-tout. ,,"Il disegno appartiene ad un album sciolto, composto da 228 tavole di cm. 22 x 15,5, con disegni a penna acquarellati in grigio; poiché alcune tavole comprendono diversi soggetti, i disegni sommano in totale a 275. I soggetti sono di genere teatrale, sia specificamente per melodrammi e commedie, sia per scene di genere: alcuni sono tratti da stampe ma finalizzati all'esercitazione su un repertorio di immagini e fonti per soggetti teatrali. Si fa eccezione per alcuni precisi nuclei di vedute: Recanati e dintorni (n. 2-9; 59-64), Brisighella (n. 72-94), Castel Bolognese e dintorni (n. 94-104). Le note di Liverani si riferiscono all'utilizzo di alcuni disegni per lavori realizzati tra il 1838 e il 1843.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/218871-album2-tav77-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_02/218871-album2-tav77-v.jpg,1830,1840
205738,disegno,Veduta di Brisighella venendo dal campo-santo.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,"218872 Album 2 - tav. 78, dis. 110",Liverani Romolo,"15,5","21,5",cm.,carta/ penna/ acquarello,discreto,Lacune lungo il margine inferiore. Macchiato lungo il lato superiore a causa del nastro adesivo (ora asportato) utilizzato per tenerlo adeso al passe-par-tout. ,,"Il disegno appartiene ad un album sciolto, composto da 228 tavole di cm. 22 x 15,5, con disegni a penna acquarellati in grigio; poiché alcune tavole comprendono diversi soggetti, i disegni sommano in totale a 275. I soggetti sono di genere teatrale, sia specificamente per melodrammi e commedie, sia per scene di genere: alcuni sono tratti da stampe ma finalizzati all'esercitazione su un repertorio di immagini e fonti per soggetti teatrali. Si fa eccezione per alcuni precisi nuclei di vedute: Recanati e dintorni (n. 2-9; 59-64), Brisighella (n. 72-94), Castel Bolognese e dintorni (n. 94-104). Le note di Liverani si riferiscono all'utilizzo di alcuni disegni per lavori realizzati tra il 1838 e il 1843.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/218872-album2-tav78-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_02/218872-album2-tav78-v.jpg,1830,1840
231832,disegno,Rocca di Faenza,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219566 Album 10 bis - tav. 1 bis,Liverani Romolo,"24,2","27,4",cm.,carta/ matita/ china,buono,Vistosa lacuna sulla parte destra.,,"L'album al quale appartiene il presente disegno è slegato ed è costituito da 30 fogli con 51 disegni a matita, a penna, a penna acquarellata di formato diverso: nn. 1-3 di cm 27, 2 x 21, nn. 3-4 di cm 35 x 26, nn. 5-14 di cm 54 x 41,5, nn. 15-40 di cm 27 x 21, n. 41 di cm 45 x 32, n. 42 di cm 27,5 x 21, n. 43 di cm 32 x 14, nn. 44-48 di cm 27,5 x 21, n. 49 di cm 26,5 x 40, n. 50 di cm 26,5 x 38,5, n. 51 di cm 42,5 x 27,5. Fu acquistato presso la libreria Tonini di Ravenna nel 1993 grazie al contributo della Banca del Monte e Cassa di risparmio di Faenza. Comprende vedute di Faenza e dintorni (Sarna, Ceparano, S. Mamante, Montefortino, Oriolo, Basiago, Rivalta, Castel Raniero, Marzeno) con date comprese tra il 1843 ed il 1866. Spiccano per particolare sensibilità grafica e scioltezza del ductus i disegni a matita (nn. 5-14) che documentano la rovina del ponte in seguito alla piena del Lamone e confermano le qualità di Romolo Liverani.",acquisto,Libreria Tonini,1985,Ravenna,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav1bis-219566-album10bis-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav1bis-219566-album10bis-v.jpg,1843,1866
231833,disegno,"Cortile di casa Zauli in piazza, Faenza",Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219567 Album 10 bis - tav. 2,Liverani Romolo,"24,2","27,4",cm.,carta/ matita/ china,buono,Vistosa lacuna sulla parte destra.,L'iscrizione relativa a questo disegno si trova sulla tavola precedente e lo definisce: cortile di casa Zauli in piazza.,"L'album al quale appartiene il presente disegno è slegato ed è costituito da 30 fogli con 51 disegni a matita, a penna, a penna acquarellata di formato diverso: nn. 1-3 di cm 27,2 x 21, nn. 3-4 di cm 35 x 26, nn. 5-14 di cm 54 x 41,5, nn. 15-40 di cm 27 x 21, n. 41 di cm 45 x 32, n. 42 di cm 27,5 x 21, n. 43 di cm 32 x 14, nn. 44-48 di cm 27,5 x 21, n. 49 di cm 26,5 x 40, n. 50 di cm 26,5 x 38,5, n. 51 di cm 42,5 x 27,5. Fu acquistato presso la libreria Tonini di Ravenna nel 1991 grazie al contributo della Banca del Monte e Cassa di risparmio di Faenza. Comprende vedute di Faenza e dintorni (Sarna, Ceparano, S. Mamante, Montefortino, Oriolo, Basiago, Rivalta, Castel Raniero, Marzeno) con date comprese tra il 1843 ed il 1866. Spiccano per particolare sensibilità grafica e scioltezza del ductus i disegni a matita (nn. 5-14) che documentano la rovina del ponte in seguito alla piena del Lamone e confermano le qualità di Romolo Liverani.",acquisto,Libreria Tonini,1985,Ravenna,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav2-219567-album10bis-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav2-219567-album10bis-v.jpg,1843,1866
231851,disegno,Ponte delle torri di Faenza dopo la caduta del 1842,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219569 Album 10 bis - tav. 4,Liverani Romolo,"26,3","35,3",cm.,carta/ china acquerellata,buono,Vistosa lacuna sulla parte destra con intervento di velatura. Conservato ripiegato.,"Il ponte medievale a tre archi, che aveva sostituito in epoca imprecisata l'antico ponte romano sul fiume Lamone, era caratterizzato da due torri merlate: l'una posta sulla riva sinistra fungeva da porta della città, l'altra collocata sulla pila tra l'arco centrale e quello sulla sponda verso il Borgo d'Urbecco. Il complesso può farsi risalire ai secoli XIII e XIV e aveva subito vari restauri ed interventi. L'ultimo era stato quello del 1777 di G. Pistocchi che, oltre al selciato, aveva rifatto completamente i parapetti, delimitati alle testate, da larghe basi ovali. Negli anni immediatamente seguenti i tetti, che erano posti sopra i merli delle torri, furono rifatti al di sotto degli stessi. I numerosi disegni di Romolo Liverani, che l'ha ripreso da svariati punti di vista, ce ne hanno tramandato l'immagine fedele ed esauriente, sia del ponte nella sua interezza sia dei ruderi dopo il crollo. Il crollo fu dovuto ad una piena nel 1842, e lo stesso Liverani scrive: “14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più reggere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinando la pilla dalla parte della città[...]""","L'album al quale appartiene il presente disegno è slegato ed è costituito da 30 fogli con 51 disegni a matita, a penna, a penna acquarellata di formato diverso: nn. 1-3 di cm 27,2 x 21, nn. 3-4 di cm 35 x 26, nn. 5-14 di cm 54 x 41,5, nn. 15-40 di cm 27 x 21, n. 41 di cm 45 x 32, n. 42 di cm 27,5 x 21, n. 43 di cm 32 x 14, nn. 44-48 di cm 27,5 x 21, n. 49 di cm 26,5 x 40, n. 50 di cm 26,5 x 38,5, n. 51 di cm 42,5 x 27,5. Fu acquistato presso la libreria Tonini di Ravenna nel 1991 grazie al contributo della Banca del Monte e Cassa di risparmio di Faenza. Comprende vedute di Faenza e dintorni (Sarna, Ceparano, S. Mamante, Montefortino, Oriolo, Basiago, Rivalta, Castel Raniero, Marzeno) con date comprese tra il 1843 ed il 1866. Spiccano per particolare sensibilità grafica e scioltezza del ductus i disegni a matita (nn. 5-14) che documentano la rovina del ponte in seguito alla piena del Lamone e confermano le qualità di Romolo Liverani.",acquisto,Libreria Tonini,1985,Ravenna,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav4-219569-album10bis-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_11/tav4-219569-album10bis-v.jpg,1843,1866
205220,disegno,Veduta dello Stradone detto dei Cappuccini fuori Faenza.,Italia,Emilia-Romagna,RA,Faenza,Biblioteca Comunale Manfrediana,Disegni e acquerelli di Romolo Liverani - Repertorio 9,219463 Album 7 - tav. 27,Liverani Romolo,21,28,cm.,carta/ penna/ acquarello,buono,"Macchiato e sfrangiato lungo il lato superiore, a causa del nastro adesivo, ora rimosso, utilizzato per tenerlo adeso al passepartout.","Il convento dei Cappuccini, costruito alla fine del Cinquecento nelle vicinanze della città, ma in aperta campagna, lungo il canale che alimentava i molini entro l'abitato, ebbe varie aggiunte di carattere settecentesco, come il portichetto della chiesa e il pilastro di testata del muro: si era mantenuto fino a circa la metà del Ventesimo secolo, quale lo disegnò Liverani nella prima metà dell'Ottocento. E' rimasta riconoscibile solo la parte retrostante del Convento con il muro della clausura e le cappelle. Ora tutto è mutato e la zona rientra nella fascia urbanizzata.
Anche qui la veduta acquista un valore conoscitivo non certo marginale per uno scenografo. L'inesauribile vena di Romolo, infatti è stimolata tanto dal sogno romantico e dal verosimile teatrale quanto dal vero, poichè è il reale a fornire pretesto e soggetto al verosimile. L'iscrizione relativa a questo disegno lo descrive come Veduta dello Stradone detto dei Cappuccini fuori Faenza.","La prima carta dell'album originale, che conteneva il disegno, reca il seguente testo manoscritto autografo: ""Vol. 1. Raccolta di n. 270 vedute della Città di Faenza, Subborghi ed alcune Villeggiature appartenenti a detta Città. Queste vedute furono incominciate sin dal anno 1823 è [sic] in più volte seguite è lasciate, avendole fatte sempre in quel tempo che rimanevano d'agio ho di spasso. Sono, dette vedute, state poste a termine la mattina del 14 settembre 1842, giorno fatale per la memorabile piena delle acque condotte nel fiume, di modoche era la fiumana superiore alle archate da 3 Metri e per due ore il ponte stesso chiuso, poi non potendo più regere allo urto del acqua, sulle 10 e 3/4 della mattina cadde, rovinado [sic] la pilla dalla parte della città, poscia per consenso mancando lapoggio del Arco di Mezzo la Torre che sorregevasi sul altra pila tardò un quattro minuti e rovinò anch'essa ed ebbe morte e tomba in un punto stesso e la stessa mattina io acquerelando la penultima veduta di questa raccolta. Romolo Pittore negli anni 33 di mia vita."" Tale album, però, durante l'ultimo restauro, ha subito il distacco della coperta e della legatura, ed ora i disegni sono conservati sciolti in una scatola, indicata come album n. 7. L'iscrizione sul verso si riferisce al disegno successivo all'interno dell'album originario.",donazione,Arnaldo Minardi,1932,,Comune di Faenza,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_01/219463-album7-tav27-r.jpg,https://bbcc.regione.emilia-romagna.it/pater/data/ravenna/lc-00112/lc-00112_03/219463-album7-tav27-v.jpg,1823,1842
